,SMILES,Solubility_logS
219,COc1ccccc1NC(=O)C2=Cc3ccccc3C(=N/Nc4ccc(cc4)C(N)=O)/C2=O,-8.1667842337
220,Clc1ccc(Cl)c(N\N=C2/C(=O)C(=Cc3ccccc23)C(=O)Nc4cc(Cl)c(NC(=O)C5=Cc6ccccc6C(=N/Nc7cc(Cl)ccc7Cl)\C5=O)cc4Cl)c1,-8.1508681249
221,Clc1ccc(Cl)c(c1Cl)c2c(Cl)cc(Cl)c(Cl)c2Cl,-8.1501
222,[K+].CC(C)CCCCCCCCCCCCCCC([O-])=O,-8.1469015236
223,Cc1cc(Cc2cc(C)cc(c2O)C3(C)CCCCC3)c(O)c(c1)C4(C)CCCCC4,-8.146786216599999
224,CC\1=NN(C(=O)C1=N/Nc2ccc(cc2Cl)c3ccc(N\N=C4/C(=NN(C4=O)c5ccccc5)C)c(Cl)c3)c6ccccc6,-8.1416267302
225,ClC1=C(Cl)C(=C(OC2=CC=C(Cl)C(=C2Cl)Cl)C=C1)Cl,-8.14
226,Clc1cc(c(Cl)c(Cl)c1Cl)c2c(Cl)cccc2Cl,-8.13
227,N#Cc1ccc(C=Cc2ccc(cc2)C=Cc3cccc(c3)C#N)cc1,-8.123728845599999
228,Clc1cc(Cl)c(c(Cl)c1)c2cc(Cl)c(Cl)cc2Cl,-8.1199
229,CC(C)(C)c1ccc(OP(Oc2ccc(cc2C(C)(C)C)C(C)(C)C)Oc3ccc(cc3C(C)(C)C)C(C)(C)C)c(c1)C(C)(C)C,-8.1118919859
230,CC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(OC(=O)C5=CC=C(C=C5)C6=CC=CC=C6)C#C,-8.11
231,CC(C)(C)c1cc(CCC(=O)OCCCCCCOC(=O)CCc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C,-8.1064832759
232,CCN(CC)c1ccc(N=Nc2c(cc(cc2C#N)[N+]([O-])=O)C#N)c(NC(C)=O)c1,-8.1027530485
233,CC(=O)C(N=Nc1ccc(cc1Cl)c2ccc(N=NC(C(C)=O)C(=O)Nc3ccc(C)cc3)c(Cl)c2)C(=O)Nc4ccc(C)cc4,-8.1019307222
234,ClC1=CC(=C(OC2=C(Cl)C(=C(Cl)C=C2)Cl)C(=C1)Cl)Cl,-8.1
235,CCN(CC)c1ccc2c(OC(=O)C(=C2C#N)c3sc4ccccc4n3)c1,-8.0974343241
236,FC1=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=CC(=C1)OC3=CC=C(C=C3Cl)C(F)(F)F,-8.09
237,Oc1cc2ccccc2cc1C(=O)N=NNc3cc(Cl)c(cc3Cl)c4ccc(cc4)c5cc(Cl)c(NN=NC(=O)c6cc7ccccc7cc6O)cc5Cl,-8.0871707055
238,CCCCCCCC\C=C\CCCCCCCC(=O)OCCC(C)C,-8.0701647483
239,CCCCC(CC)COCCCNC(=O)Nc1cccc2c(NC(=O)NCCCOCC(CC)CCCC)cccc12,-8.0680715196
240,ClC1=CC=C(OC2=C(Cl)C(=C(Cl)C(=C2)Cl)Cl)C=C1,-8.06
241,CC1=C(Cl)C=C(Cl)C(CC2=CC(Cl)=CC=C2Cl)=C1,-8.06
242,BrC1=CC=C(Br)C(C2=CC(Br)=CC=C2Br)=C1,-8.06
243,ClC1=CC(=CC(=C1)Cl)OC2=C(Cl)C=C(Cl)C(=C2)Cl,-8.06
244,CC(=O)OCCOc1ccc(cc1)C(C)(C)c2ccc(OCCOC(C)=O)cc2,-8.0585030279
245,c1ccc2c(c1)ccc3c4ccccc4ccc23,-8.0575
246,Clc1ccc(c(Cl)c1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl,-8.0566
247,Nc1c(OCCOC(=O)Oc2ccccc2)cc(O)c3C(=O)c4ccccc4C(=O)c13,-8.0544153113
248,ClC1=CC(=C(OC2=C(Cl)C=C(Cl)C(=C2)Cl)C(=C1)Cl)Cl,-8.04
249,CC1=C(Cl)C=C(CC2=CC(Cl)=CC=C2Cl)C(Cl)=C1,-8.03
250,Clc1ccccc1c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-8.0133
251,Clc1cc(Cl)c(cc1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl,-8.0115
252,Clc1ccc(Cl)c(c1)c2c(Cl)cc(Cl)c(Cl)c2Cl,-8.01
253,COc1cc(NC(=O)C(N=Nc2ccc(cc2Cl)c3ccc(N=NC(C(C)=O)C(=O)Nc4cc(OC)c(Cl)cc4OC)c(Cl)c3)C(C)=O)c(OC)cc1Cl,-8.0045326037
254,c1ccc2c(c1)ccc3c4cccc5cccc(c45)c23,-8.004
255,CC(C)C(Nc1ccc(cc1Cl)C(F)(F)F)C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,-8.0025
256,[O-][N+](=O)c1ccc(N\N=C2/C(=O)C=Cc3ccccc23)c(Cl)c1,-7.9969982826
257,CC(C)CCCCCCCCCCCCCCCOC(=O)CC(O)C(=O)OCCCCCCCCCCCCCCCC(C)C,-7.992627598799999
258,COc1ccc(N\N=C2/C(=O)C=Cc3ccccc23)c(c1)[N+]([O-])=O,-7.9911025111
259,CC1=C(Cl)C(CC2=C(Cl)C=CC=C2Cl)=CC=C1Cl,-7.99
260,CC(C)=CCCc1ccc2C(=O)c3ccccc3C(=O)c2c1,-7.985818524400001
261,O=C1c2ccccc2c3ccc4Sc5ccccc5c6ccc1c3c46,-7.9828073074
262,Clc1ccc(cc1Cl)c2ccc(Cl)c(Cl)c2Cl,-7.9823
263,Cc1c(Cc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)c(C)c(Cc3cc(c(O)c(c3)C(C)(C)C)C(C)(C)C)c(C)c1Cc4cc(c(O)c(c4)C(C)(C)C)C(C)(C)C,-7.9814736459
264,Cc1ccccc1NC(=O)C2=Cc3ccccc3C(=N/Nc4ccc(cc4C)[N+]([O-])=O)/C2=O,-7.981147656799999
265,CCCC(c1cc(c(O)cc1C)C(C)(C)C)c2cc(c(O)cc2C)C(C)(C)C,-7.9806713528
266,Cc1cccc2c3cc4ccccc4cc3cc(C)c12,-7.9743
267,CC(C)(C)CC(C)(C)c1cc(Cc2cc(cc(n3nc4ccccc4n3)c2O)C(C)(C)CC(C)(C)C)c(O)c(c1)n5nc6ccccc6n5,-7.973715535399999
268,O=C(c1ccc(Oc2ccccc2)cc1)c3ccc(cc3)C(=O)c4ccc(Oc5ccccc5)cc4,-7.973611776
269,CC(=O)C(N=Nc1cc(ccc1Cl)C(=O)Nc2cccc(Cl)c2C)C(=O)Nc3cc(Cl)c(NC(=O)C(N=Nc4cc(ccc4Cl)C(=O)Nc5cccc(Cl)c5C)C(C)=O)cc3C,-7.9717711074
270,Cc1ccc(N\N=C2/C(=O)C=Cc3ccccc23)c(c1)[N+]([O-])=O,-7.9690613395000005
271,CCCCCCCCCCCCCCCCCCN1C(=O)c2ccc3Sc4ccccc4c5ccc(C1=O)c2c35,-7.9667891702999984
272,Cc1ccc2cc3c(ccc4ccccc34)c5CCc1c25,-7.9663
273,CCCC(Cl)CCCC(Cl)CCC(Cl)CCC(Cl)CCC(Cl)CCCC(Cl)CCC,-7.9658105639
274,ClC1=CC=C(C=C1)C2=CC(=C(Cl)C(=C2)Cl)Cl,-7.96
275,ClC1=C(Cl)C(=C(OC2=C(Cl)C=CC(=C2Cl)Cl)C=C1)Cl,-7.96
276,CCCCCCCCCCc1ccccc1,-7.959
277,CC1(C)C(\C=C(/Cl)C(F)(F)F)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,-7.9541
278,Clc1ccc(c(Cl)c1)c2cc(Cl)c(Cl)cc2Cl,-7.9503
279,Clc1cc(Cl)cc(c1)c2c(Cl)ccc(Cl)c2Cl,-7.95
280,Clc1ccc(cc1)c2c(Cl)cc(Cl)c(Cl)c2Cl,-7.95
281,O=C1c2ccccc2C(=O)c3c4Nc5ccc6C(=O)c7ccccc7C(=O)c6c5Nc4ccc13,-7.946874563300001
282,CCCCCCCOCC(COCCCCCCC)(COCCCCCCC)COCCCCCCC,-7.94522478
283,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,-7.9407
284,ClC1=C(Cl)C(=C(OC2=CC=CC=C2)C(=C1Cl)Cl)Cl,-7.94
285,Clc1ccc(Cl)c(c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl,-7.94
286,Cc1cc(Cl)cc2SC(/C(=O)c12)=C/3Sc4cc(Cl)cc(C)c4C3=O,-7.9319837821000005
287,CCCCNc1ccc(NCCCC)c2C(=O)c3ccccc3C(=O)c12,-7.9318570783
288,CCCCCCCCCCCC(=O)OCC(C)C,-7.9318475776
289,Clc1ccc(Cl)c(c1Cl)c2cc(Cl)c(Cl)cc2Cl,-7.93
290,CCCCCCCCCc1cccc(Nc2cccc(CCCCCCCCC)c2)c1,-7.9260469847
291,c1cc(C)cc2c1c3cc4cccc5CCc(c45)c3cc2,-7.92
292,Clc1cc(Cl)c(c(Cl)c1)c2cc(Cl)cc(Cl)c2,-7.92
293,ClC1=CC(=C(C=C1Cl)C2=C(Cl)C=C(Cl)C(=C2Cl)Cl)Cl,-7.92
294,CC1(C)CNC(=NC1)N\N=C(/C=C/c2ccc(cc2)C(F)(F)F)\C=C\c3ccc(cc3)C(F)(F)F,-7.916
295,Clc1c(Cl)c(Cl)c(c2ccccc2)c(Cl)c1Cl,-7.9107
296,Clc1cc(Cl)c(c(Cl)c1)c2ccc(Cl)c(Cl)c2,-7.91
297,ClC1=CC(=C(Cl)C=C1)C2=C(Cl)C(=C(Cl)C=C2)Cl,-7.91
298,N1c2c(Sc3ccc4ccccc4c13)ccc5ccccc25,-7.9081
299,Clc1ccc(Cl)c(N\N=C2\C(=O)C(=Cc3ccccc23)C(=O)Nc4ccccc4)c1,-7.9073894624
300,CCN(CC)[S](=O)(=O)c1ccc(OC)c(N\N=C2\C(=O)C(=Cc3ccccc23)C(=O)Nc4cc(Cl)c(OC)cc4OC)c1,-7.9052553562
301,Clc1ccc(Cl)c(c1Cl)c2c(Cl)ccc(Cl)c2Cl,-7.9032
302,CN[S](=O)(=O)c1cc(OC)c(N\N=C2/C(=O)C(=Cc3ccccc23)C(=O)Nc4ccc5NC(=O)Nc5c4)cc1OC,-7.8916361395
303,ClC1=CC=C(OC2=CC(=C(Cl)C(=C2)Cl)Cl)C(=C1)Cl,-7.89
304,CC1=NN(c2ccccc2)C(=O)C1/C=C/3C(=NN(c4ccccc4)C3=O)C,-7.8822713548
305,ClC1=CC=C(Cl)C(=C1Cl)OC2=C(Cl)C=C(Cl)C(=C2)Cl,-7.88
306,Clc1ccc(cc1)c2c(Cl)c(Cl)cc(Cl)c2Cl,-7.88
307,O=C1N(c2ccc(cc2)N=Nc3ccccc3)C(=O)c4ccc5c6ccc7C(=O)N(c8ccc(cc8)N=Nc9ccccc9)C(=O)c%10ccc(c%11ccc1c4c5%11)c6c7%10,-7.8755092242
308,BrC1CCC(Br)C(Br)CCC(Br)C(Br)CCC1Br,-7.8728
309,c1ccc2c(c1)ccc3c2ccc4c5ccccc5ccc43,-7.87
310,Clc1ccc(Cl)c(N\N=C2\C(=O)C(=Cc3ccccc23)C(=O)Nc4ccc(NC(=O)C5=Cc6ccccc6C(=N/Nc7cc(Cl)ccc7Cl)\C5=O)c(Cl)c4)c1,-7.869298263099999
311,COc1cc(OC)c(NC(=O)C2=Cc3ccccc3C(=N/Nc4cc(ccc4OC)C(=O)Nc5ccc(cc5)C(N)=O)\C2=O)cc1Cl,-7.8662401992
312,CCOc1cc2N=C3C(=C4Oc5cc(NC(=O)c6ccccc6)c(OCC)cc5N=C4C(=C3Oc2cc1NC(=O)c7ccccc7)NC(C)=O)NC(C)=O,-7.861382650099999
313,C1Cc2c3ccc4ccccc4c3cc5cccc1c25,-7.8613
314,ClC1=CC(=CC(=C1)Cl)OC2=C(Cl)C(=C(Cl)C=C2)Cl,-7.86
315,Clc1cccc2c(Cl)c(Cl)c(Cl)cc12,-7.8566
316,COc1ccc(cc1N\N=C2/C(=O)C(=Cc3ccccc23)C(=O)Nc4cc(OC)c(Cl)cc4OC)C(=O)Nc5ccccc5,-7.8465603387
317,CCCCC(CC)COC(=O)CCC(=O)OCC(CC)CCCC,-7.835715931
318,CCN(CC)c1ccc2C=C(C(=O)Oc2c1)c3oc4ccc(cc4n3)[S](N)(=O)=O,-7.8310984133
319,Clc1ccc(cc1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl,-7.8306
320,CCOc1ccc(NC(=O)C(N=Nc2ccc(cc2Cl)c3ccc(N=NC(C(C)=O)C(=O)Nc4ccc(OCC)cc4)c(Cl)c3)C(C)=O)cc1,-7.830582616799999
321,CCCCCCCCCCCCCCCC(=O)OC,-7.8300382351
322,ClC1=CC(=C(Cl)C(=C1)Cl)OC2=CC=C(Cl)C(=C2)Cl,-7.83
323,ClC1=CC=C(OC2=C(Cl)C=C(Cl)C(=C2)Cl)C=C1Cl,-7.83
324,Clc1ccc2Oc3cc(Cl)ccc3Oc2c1,-7.8292
325,Cc1cc(C)c(Nc2ccc(Nc3c(C)cc(C)cc3C)c4C(=O)c5ccccc5C(=O)c24)c(C)c1,-7.8250730454
326,Clc1cc(Cl)c2cc(Cl)cc(Cl)c2c1,-7.8228
327,Clc1cc(Cl)c(Cl)c(c1)c2c(Cl)ccc(Cl)c2Cl,-7.8218
328,c1ccc2c(c1)ccc3ccc4ccccc4c23,-7.8207
329,Clc1ccc(Cl)c(c1)c2cc(Cl)cc(Cl)c2Cl,-7.8201
330,Clc1ccc(c(Cl)c1)c2cc(Cl)cc(Cl)c2Cl,-7.82
331,Cc1ccc(cc1N\N=C2\C(=O)C(=Cc3ccccc23)C(=O)Nc4cc(C)c(NC(=O)C5=Cc6ccccc6C(=N/Nc7c(C)cccc7C(=O)OCCCl)/C5=O)cc4C)C(=O)OCCCl,-7.8142410285000015
332,O=[P](Oc1ccccc1)(Oc2ccccc2)Oc3ccc(cc3)c4ccc(O[P](=O)(Oc5ccccc5)Oc6ccccc6)cc4,-7.813287357
333,Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,-7.8092
334,Brc1c(Br)c(Br)c(COC(=O)C=C)c(Br)c1Br,-7.806077004
335,CC(C)(C)c1cc(CCC(=O)NCCCCCCNC(=O)CCc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C,-7.8041135239
336,Cc1cc(c(OP2OCC3(CO2)COP(OC3)Oc4c(cc(C)cc4C(C)(C)C)C(C)(C)C)c(c1)C(C)(C)C)C(C)(C)C,-7.801238331
337,CCCCCCCCCCCCCCCCCC(=O)OC.CCCCCCCCCCCCCCCC(=O)OC.CCCCCCCC\C=C/CCCCCCCC(=O)OC.CCCCC/C=C\C\C=C/CCCCCCCC(=O)OC.CC/C=C/C/C=C/C/C=C/CCCCCCCC(=O)OC,-7.800359899299999
338,CCCCCCCCCCCCOC(=O)c1ccc(N)cc1,-7.8
339,Clc1c(Cl)c(Cl)c2ccccc2c1Cl,-7.7954
340,Cc1ccc2Nc3cc4C(=O)c5cc(C)ccc5Nc4cc3C(=O)c2c1,-7.7837785588
341,CC(C)(c1ccccc1)c2ccc(Nc3ccc(cc3)C(C)(C)c4ccccc4)cc2,-7.782007082100001
342,Cc1ccccc1OP(Oc2ccccc2C)Oc3ccccc3C,-7.779843060399999
343,O=C1c2ccccc2C(=O)c3c(Nc4nc(Nc5cccc6C(=O)c7ccccc7C(=O)c56)nc(n4)c8ccccc8)cccc13,-7.77786597
344,CCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCCCC\C=C/CCCCCCCC,-7.770909422999999
345,ClC1=CC=C(OC2=C(Cl)C(=C(Cl)C=C2Cl)Cl)C=C1,-7.77
346,Clc1ccc(cc1)c2cc(Cl)c(Cl)cc2Cl,-7.7699
347,O=C1CCCCCN1C(=O)Nc2ccc(Cc3ccc(NC(=O)N4CCCCCC4=O)cc3)cc2,-7.7632612615999985
348,Clc1cccc(c1)c2c(Cl)c(Cl)cc(Cl)c2Cl,-7.76
349,ClC1=CC=C(OC2=C(Cl)C(=CC(=C2Cl)Cl)Cl)C=C1,-7.76
350,O=C1n2c3ccccc3nc2c4ccc5C(=O)n6c7ccccc7nc6c8ccc1c4c58,-7.7579945848000005
351,Brc1ccc(c(Br)c1Br)c2ccc(Br)c(Br)c2Br,-7.7563
352,COc1ccc(cc1N\N=C2/C(=O)C(=Cc3ccccc23)C(=O)Nc4cc(Cl)ccc4C)C(=O)Nc5ccccc5,-7.7520707385000005
353,[H+].[Cl-].NC(N)=N.OC(=O)C1=NN(c2ccc(cc2)[S](O)(=O)=O)C(=O)C1N=Nc3ccc(cc3)[S](O)(=O)=O,-7.751246761699999
354,CC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(OC(=O)C5=CC=CC=C5)C#C,-7.75
355,CCOC(=O)C(C#N)=C(c1ccccc1)c2ccccc2,-7.7440158853
356,BrC1=CC=C(C2=CC=C(Br)C=C2)C=C1,-7.74
357,[Ca++].Cc1ccccc1NC(=O)CC(=O)CN=Nc2ccc(cc2[N+]([O-])=O)[S]([O-])(=O)=O.Cc3ccccc3NC(=O)CC(=O)CN=Nc4ccc(cc4[N+]([O-])=O)[S]([O-])(=O)=O,-7.7398036692
358,C1c2ccccc2c3cc4ccccc4cc13,-7.733
359,CCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC,-7.7291534460000015
360,Clc1c(Cl)c(Cl)c2C(=O)C(c3ccc4cccc(N5C(=O)c6c(Cl)c(Cl)c(Cl)c(Cl)c6C5=O)c4n3)C(=O)c2c1Cl,-7.7273960926
361,CCCCCCCCCCCCCCCCCCNC(=O)CCc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,-7.724189002
362,CC(=O)C(N=Nc1ccc(Cl)cc1[N+]([O-])=O)C(=O)Nc2ccccc2Cl,-7.721757870399999
363,CN1C(=O)c2ccc3c4ccc5C(=O)N(C)C(=O)c6ccc(c7ccc(C1=O)c2c37)c4c56,-7.7185099927
364,Cc1ccc(Nc2nc(Nc3ccc(C)cc3)c(C#N)c(C)c2N=Nc4ccccc4C(F)(F)F)cc1,-7.7171571443
365,CC(C)C(C)(C)C(C)(C)C(C)(C)S,-7.7118329776
366,CCCCCCCCCCCCCCCC(=O)NCCCCCCCC\C=C/CCCCCCCC,-7.7040784145000005
367,ClC1=CC=C(Cl)C(=C1)OC2=C(Cl)C(=C(Cl)C=C2)Cl,-7.7
368,Cc1ccccc1NC(=O)C2=Cc3ccccc3C(=N/Nc4cc(Cl)c(Cl)cc4Cl)\C2=O,-7.69430966
369,FC(F)(F)c1ccc(Cl)c(N\N=C2/C(=O)C(=Cc3ccccc23)C(=O)Nc4cc(Cl)c(NC(=O)C5=Cc6ccccc6C(=N/Nc7cc(ccc7Cl)C(F)(F)F)\C5=O)cc4Cl)c1,-7.6922433716
370,CC(=O)C(N=Nc1cc(ccc1Cl)C(=O)Nc2cc(ccc2Oc3ccc(Cl)cc3)C(F)(F)F)C(=O)Nc4cc(Cl)c(NC(=O)C(N=Nc5cc(ccc5Cl)C(=O)Nc6cc(ccc6Oc7ccc(Cl)cc7)C(F)(F)F)C(C)=O)cc4C,-7.6916832495000005
371,CCN(CC)C1=C[C@@H]2Oc3cc(N(CC)CC)c(C)cc3C(=C2C=C1C)c4ccccc4C(=O)OC,-7.6872220822
372,CC(Br)(CBr)COc1c(Br)cc(cc1Br)C(C)(C)c2cc(Br)c(OCC(C)(Br)CBr)c(Br)c2,-7.6864910333
373,Clc1ccc(Cl)c(c1)c2cc(Cl)c(Cl)c(Cl)c2Cl,-7.6794
374,Cc1ccc(Cl)cc1N\N=C2\C(=O)C(=Cc3ccccc23)C(=O)Nc4cc(C)c(NC(=O)C5=Cc6ccccc6C(=N/Nc7cc(Cl)ccc7C)/C5=O)cc4C,-7.6781962638999985
375,ClC1=CC=C(OC2=C(Cl)C(=C(Cl)C=C2)Cl)C=C1Cl,-7.67
376,FC1(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C1(F)F,-7.6647115323
377,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,-7.6637
378,NC(Cc1ccccc1)=CC(=O)[C@@H](Cc2ccccc2)N(Cc3ccccc3)Cc4ccccc4,-7.6633437338
379,C1=CC2=C3C=CC=C4C=CC5=CC=CC(=C2C=C1)C5=C34,-7.66
380,Clc1ccc(c(Cl)c1)c2c(Cl)cc(Cl)cc2Cl,-7.66
381,Clc1ccc(cc1Cl)c2c(Cl)cc(Cl)c(Cl)c2Cl,-7.6505
382,Clc1ccc(c(Cl)c1Cl)c2c(Cl)ccc(Cl)c2Cl,-7.65
383,Clc1ccc(cc1Cl)c2c(Cl)ccc(Cl)c2Cl,-7.6499
384,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-7.6415256675
385,ClC1=CC=C(OC2=C(Cl)C(=CC(=C2)Cl)Cl)C(=C1)Cl,-7.64
386,CCNc1cc(C#N)c(N)c2C(=O)c3ccccc3C(=O)c12,-7.6382805905
387,CC(=O)C(N=Nc1ccccc1OCCOc2ccccc2N=NC(C(C)=O)C(=O)Nc3ccc4NC(=O)Nc4c3)C(=O)Nc5ccc6NC(=O)Nc6c5,-7.634485568300001
388,Brc1cc2C(=O)c3cccc4c(Br)cc5C(=O)c6cccc1c6c2c5c34,-7.6331990421
389,S=C(SSSSSSC(=S)N1CCCCC1)N2CCCCC2,-7.6317322062
390,COc1ccccc1N=NC(C(C)=O)C(=O)Nc2ccc3NC(=O)Nc3c2,-7.6305993261000005
391,CCCCCCCCCCCCCCCCCC,-7.6275399492
392,[Sr++].Cc1cc(N\N=C\2C(=O)C=Cc3ccccc23)c(cc1Cl)[S]([O-])(=O)=O.Cc4cc(N\N=C\5C(=O)C=Cc6ccccc56)c(cc4Cl)[S]([O-])(=O)=O,-7.6228592843
393,ClC1=CC(=C(OC2=CC=C(Cl)C(=C2)Cl)C(=C1)Cl)Cl,-7.62
394,Clc1ccc(c(Cl)c1)c2ccc(Cl)c(Cl)c2Cl,-7.62
395,CC1(C)[C@@H](C=C(Cl)Cl)[C@H]1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,-7.6194
396,Cc1ccc(Sc2ccc(cc2)C(=O)c3ccccc3)cc1,-7.6154082599
397,CCCCCCCC(=O)OOC(=O)CCCCCCC,-7.6118931699
398,ClC1=CC=C(OC2=C(Cl)C=C(Cl)C(=C2)Cl)C(=C1)Cl,-7.61
399,CC(=O)C(N=Nc1ccc(C)cc1[N+]([O-])=O)C(=O)Nc2ccc(Cl)cc2,-7.6052980935
400,FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C1(F)F,-7.602120788300001
401,CCCCCCCCCCCCC,-7.5936
402,O=C1NC(=O)c2ccc3c4ccc5C(=O)NC(=O)c6ccc(c7ccc1c2c37)c4c56,-7.5914586339999985
403,CC\1=NN2C(=O)c3ccccc3N=C2C1=N/Nc4ccc(Cl)cc4[N+]([O-])=O,-7.5829344883
404,CCOc1ccccc1NC(=O)C2=Cc3ccccc3C(=N/Nc4ccc(cc4)C(N)=O)\C2=O,-7.5819735484000015
405,ClC1=CC(Cl)=C2OC3=CC=CC=C3OC2=C1Cl,-7.58
406,CC(C)=CC1C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,-7.5746
407,CCCCCCCCCCCCS,-7.573831768200001
408,O=C1NC(=O)C(C(=O)N1)=C2NC(c3ccccc23)=C4C(=O)NC(=O)NC4=O,-7.5649937324000005
409,Cc1ccccc1NC(=O)C2=Cc3ccccc3C(=N/Nc4ccc(Cl)cc4[N+]([O-])=O)/C2=O,-7.5632144901
410,ClC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,-7.56
411,ClC1=CC=C(Cl)C(=C1)OC2=C(Cl)C=C(Cl)C(=C2)Cl,-7.56
412,Cc1ccc(cc1N\N=C2/C(=O)C(=Cc3ccccc23)C(=O)Nc4ccccc4)[N+]([O-])=O,-7.5579677799
413,CO[C@H]1C[C@@H](O[C@@H](C)[C@@H]1O)OC2[C@H](C)O[C@H](C[C@@H]2OC)OC3[C@@H](C)/C=C/C=C/4CO[C@@H]5[C@H](O)C(=C[C@@H](C(=O)O[C@H]6C[C@@H](C\C=C3/C)O[C@@]7(C6)O[C@@H]([C@@H](C)C=C7)C8CCCCC8)[C@]45O)C,-7.5558815137
414,CC1=C(\C=C\C(C)=C\C=C\C(C)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C2=C(C)CCCC2(C)C)C(C)(C)CCC1,-7.5537924380999995
415,CCCCCCCCCCC,-7.5505
416,Cc1ccc(Nc2ccc(O)c3C(=O)c4ccccc4C(=O)c23)cc1,-7.5491813124
417,CC(=O)OCCN(CCOC(C)=O)c1ccc(cc1)N=Nc2sc(cc2[N+]([O-])=O)[N+]([O-])=O,-7.547293505
418,Cc1cc(c(O)c(C)c1CN2C(=O)N(Cc3c(C)cc(c(O)c3C)C(C)(C)C)C(=O)N(Cc4c(C)cc(c(O)c4C)C(C)(C)C)C2=O)C(C)(C)C,-7.5440264742
419,CC1=NN(c2ccccc2)C(=O)C1N=Nc3ccccc3,-7.5414466266
420,CCCCCCOC(=O)C(C)C1=CC=C2C=C(OC)C=CC2=C1,-7.54
421,CCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,-7.534689739199999
422,CCCCCCCCCC(O)=O.CCCCCCCC(O)=O.CCCCCCC(O)=O.CCCCC(O)=O.OCC(CO)(CO)CO,-7.5346282403
423,CCCCOC(=O)C(C)C1=CC=C2C=C(OC)C=CC2=C1,-7.53
424,CNC(=O)/C(C#N)=C/1NC(c2ccccc12)=C3C(=O)NC(=O)NC3=O,-7.5280099033
425,CC(=O)C(N=Nc1ccc(cc1)[N+]([O-])=O)C(=O)Nc2ccc3NC(=O)Nc3c2,-7.5255403409
426,CCCCc1c2ccccc2cc3ccc4ccccc4c13,-7.5245
427,[O-][N+](=O)c1ccc(cc1)N=Nc2ccc(Nc3ccccc3)cc2,-7.5229
428,Clc1ccccc1c2cc(Cl)c(Cl)c(Cl)c2Cl,-7.5226
429,CCCCC1=CC2=C(C=C1)C=C3C=CC4=C(C=CC=C4)C3=C2,-7.52
430,ClC1=C(Cl)C(=C(Cl)C(=C1)OC2=CC=CC=C2)Cl,-7.52
431,CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,-7.5165300857
432,CCCCCCCC(=O)OCCCOC(=O)CCCCCCC,-7.516526119400001
433,Clc1ccc(Cl)c2cc(Cl)c(Cl)cc12,-7.5163
434,ClC1=CC2=C(C(=CC=C2Cl)Cl)C(=C1)Cl,-7.51
435,CCCCOC(=O)C1C(C(=O)OCCCC)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,-7.5095589026
436,CCCCCCCCCCCCCCCCCO,-7.506
437,COc1ccc(cc1O)C2=CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2,-7.5055419522000015
438,CC1=C(Cl)C=C(Cl)C(CC2=CC=C(Cl)C=C2Cl)=C1,-7.49
439,CCN(CC)c1ccc2C=C(C(=O)Oc2c1)c3oc4ccc(Cl)cc4n3,-7.4876332175
